,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
41244,Hämnden Är Ljuv,Mellan Gott & Ont,obnoXIuz,2ECr7MC3NQ0VNgtnVUwf6y,28,346866,0.599,0.283,0.844,0.0,0.444,0.53,-6.948,0.345,85.878,0,4,goth,1.0443956e-05,0.49379158,0.4613825,0.044815447
41248,En genväg till framgång (pappa betalar),För störda för livet,Förstörda För Livet,4xc6NlwgWVz4JBJ1SML0CX,27,287880,0.54,0.207,0.508,0.0,0.773,0.867,-12.875,0.426,94.169,1,4,goth,2.3867442e-06,0.52957726,0.4275571,0.042863186
41271,Kanske Dags Att Tänka Om? - Producerad av Hard 2 Handle,Kanske Dags Att Tänka Om? (Produced by Hard 2 Handle),obnoXIuz,4z4PKGAdRw039Paefrm7O5,27,186540,0.663,0.0611,0.612,0.0,0.34,0.824,-11.542,0.375,175.849,10,4,goth,9.973369e-06,0.3739223,0.52434987,0.10171788
41318,Förlorad ungdom,Villkorslös,Vic Vem;Medina;Parham,0Bf9CbRFzDDY9jsHFzvydi,26,233107,0.674,0.444,0.666,0.0,0.113,0.873,-5.526,0.357,88.859,4,4,goth,6.625428e-05,0.042238716,0.33467293,0.623022
41319,Den där gärin,T(r)aktkänsla,Lani Mo;Näääk;Nimo,3r1wBi6ItwkfEFTmNLJKMC,27,182520,0.668,0.281,0.514,0.0,0.13,0.674,-6.936,0.359,126.913,6,5,goth,0.000117269745,0.07609866,0.37558034,0.5482037
41359,Emily,Emily,Petrus,7A5aQmfNzXZ6NJJgcLtjrb,25,205973,0.562,0.533,0.544,0.0,0.148,0.451,-8.624,0.373,84.989,9,4,goth,0.018500434,0.0062237554,0.027024463,0.9482513
41373,Knack Knack,Mellan Gott & Ont,obnoXIuz,1HSc7UcNE3xsyhUy2keaDo,26,199480,0.696,0.0294,0.719,0.0,0.0605,0.663,-8.387,0.488,90.735,4,4,goth,9.908348e-05,0.08087348,0.17640108,0.74262637
41388,På Lokal,Bootlegs,Roffe Ruff;Hofmästarn,7cgqfmxstcDDI8DHbqUAZs,26,196280,0.546,0.286,0.9,0.0,0.341,0.79,-1.857,0.446,85.939,2,4,goth,7.9250145e-07,0.59854996,0.3846161,0.016833179
41396,Battle In the Shadow (Of the Mountain),Demons of the AstroWaste,Unleash The Archers,6ZEhGQ5igUlOjA2ZjoIQX6,25,372160,0.36,0.000411,0.978,0.0102,0.667,0.0434,-4.895,0.336,174.933,6,3,goth,2.685678e-10,0.9312338,0.06868763,7.845903e-05
41510,Curse of the Mummy's Tomb,The Coffinshakers,The Coffinshakers,3upy9qZlOMB9jGqLkhtWCf,25,112680,0.487,0.0177,0.935,0.0,0.22,0.565,-4.819,0.353,144.632,9,4,goth,5.6814606e-08,0.888631,0.11066763,0.0007012712
41526,Passagerare,Villkorslös,Vic Vem;Parham,00UoBmyOfYNPbiQUKWu07R,23,221636,0.669,0.187,0.66,0.0,0.136,0.371,-5.805,0.406,80.225,10,4,goth,0.0011671257,0.059468906,0.11979655,0.8195673
41557,På moln,På moln,Hofmästarn,3tGT41lyuWhQ0PNbWOkytx,23,225170,0.623,0.248,0.669,1.54e-06,0.0781,0.873,-8.933,0.438,175.275,8,4,goth,1.7852492e-05,0.116729334,0.429151,0.45410168
41559,Same faces,Same faces,Petrus,3YGErQ9jTDpZ4pk5mLf1S1,23,176285,0.876,0.425,0.512,0.0,0.17,0.887,-11.092,0.352,139.86,1,4,goth,1.5662565e-05,0.054913964,0.467367,0.47770336
41564,100 000 stenar,100 000 stenar,Lani Mo;Dani M,51OtHQHiLY8U9ihJhNARdi,23,209333,0.6,0.0158,0.655,2.87e-05,0.42,0.743,-10.593,0.395,180.065,7,4,goth,1.1737635e-06,0.5819508,0.395782,0.022265906
41718,Tät,Lord Gothatron III,Roffe Ruff,37SmAcSsd7HBifotKLZedl,22,174674,0.841,0.788,0.472,0.0,0.145,0.727,-12.449,0.454,99.962,10,4,goth,0.0014876359,0.0009387714,0.01763272,0.97994083
41854,Etanol,Oljud 3,buller;LKN;Cosmo Swain;Willegus,26T8uHQQme3XnDxgJfUt6k,20,131076,0.453,0.144,0.694,0.0,0.113,0.521,-3.373,0.384,169.902,1,4,goth,1.289494e-06,0.8270087,0.16563796,0.007352033
41899,Jugando a las cartas,Heroes de los 80. El acto,Paralisis Permanente,6AoWbCuBilSPqQn9BJZi1j,22,130573,0.329,0.0266,0.824,7.81e-06,0.114,0.715,-7.892,0.359,187.762,11,4,goth,3.050556e-07,0.81791353,0.1791877,0.0028983573
41938,En Dåres Försvarstal,Natt klockan tolv på dagen,Pst/Q;Martin från LOK,429MmIkH9lF0t0GgLvGQdf,22,282400,0.678,0.33,0.643,0.0,0.116,0.919,-10.132,0.408,178.009,11,4,goth,2.2996506e-05,0.06517829,0.41139737,0.5234013
41973,Danska Skallar,Danska Skallar,Akin Jensen;XM,46NjFOLPiqRdlQnBCfQ8zx,20,167258,0.718,0.0927,0.919,0.0,0.365,0.476,-4.632,0.362,128.106,1,4,goth,4.7925052e-08,0.81908995,0.17944776,0.0014623436
42011,Italia Di Merda,Frammenti Di Vita,Cripple Bastards,2jdF1gF1j9NOUitnkgdsrA,22,62426,0.325,0.000206,0.945,0.0,0.185,0.427,-2.613,0.345,118.929,9,3,grindcore,1.4494474e-07,0.95749617,0.042227294,0.00027633237
42013,Maggots,Ultimo Mondo Cannibale,Impetigo,1ks7heHkJyAz7zL0kGisu6,20,224346,0.259,0.0087,0.994,0.859,0.338,0.291,-5.818,0.455,154.884,4,4,grindcore,8.133803e-06,0.74386895,0.22106862,0.03505434
42045,Nearly Depacitated,Gore Orphanage,Couple Skate,2Gq0jG0NATmOcekA0YeAUY,20,36179,0.363,0.207,0.741,0.00016,0.434,0.47,-2.763,0.358,130.66,7,1,grindcore,1.2297396e-06,0.9243006,0.074760206,0.0009378839
42107,H.S.M.P.,D.I.Y.C.D.,Man Is The Bastard,7qnYgl4m3ImEFCqEDXfODf,18,52373,0.337,0.000221,0.86,0.000773,0.139,0.239,-5.483,0.389,81.91,11,4,grindcore,0.0001423895,0.89163905,0.0862667,0.02195177
42152,Diagnosis,Life. Iron Lung. Death.,Iron Lung,2CcQSrjcDUvr7U2WQiEdSX,17,88513,0.244,8.43e-05,0.994,0.669,0.415,0.0376,-7.422,0.467,70.778,7,3,grindcore,0.0009280049,0.77086854,0.1320818,0.096121565
42176,Bitch Death Teenage Mucus Monster from Hell,Ultimo Mondo Cannibale,Impetigo,1MegNzKuXQuk0NeWWB1zfl,15,259426,0.253,0.00675,0.997,0.092,0.115,0.063,-5.162,0.378,119.787,1,4,grindcore,3.840632e-06,0.90658516,0.08613096,0.0072799
42199,Driller Killer,House By the Cemetary / Mortal Massacre,Mortician,0f3eewTPq5192rTO3nFBMI,18,121853,0.371,0.398,0.71,0.00395,0.38,0.288,-12.48,0.339,123.928,1,3,grindcore,0.0026909255,0.33964977,0.3387221,0.31893724
42260,Red Wigglers,Ultimo Mondo Cannibale,Impetigo,4duaZR7tQhxDhnAhFNydS1,14,228933,0.16,4.98e-05,0.993,0.629,0.341,0.256,-4.662,0.332,167.903,8,4,grindcore,2.2102651e-07,0.86923057,0.12922078,0.0015483721
42342,Cenobites,The Necrotic Manifesto,Aborted,2eriGmvgrxYhTK7yTgXr8M,16,328466,0.212,2.71e-05,0.988,0.889,0.371,0.0355,-4.861,0.429,119.037,11,4,grindcore,0.00020331975,0.4860319,0.28845,0.2253148
42430,Tortured In Entirety,Unrest,disrupt,6etv1Jloaxh1YOf66Eol0y,13,34666,0.398,0.0139,0.855,0.000514,0.153,0.601,-7.605,0.349,90.595,2,3,grindcore,5.3167754e-05,0.8809183,0.10627877,0.012749679
42461,Graves for Babies,Cold Storage II,Iron Lung,73lwDQ8dMFJAYNeRJtkgLd,14,102452,0.401,0.0123,0.597,0.0463,0.596,0.413,-13.663,0.454,128.167,8,4,grindcore,4.394771e-05,0.5777634,0.32804874,0.094143964
42598,Unfit Earth,Harmony Corruption (Full Dynamic Range Edition),Napalm Death,4pH5Gick5Kd1rylOouI1xf,13,302880,0.262,7.3e-06,0.971,0.851,0.308,0.33,-8.172,0.332,155.77,2,4,grindcore,2.8588353e-05,0.6121616,0.33162054,0.05618926
42883,Claws Of Death,Re​-​Animated Dead Flesh,Mortician,2IruVijjcARK922tcbfBPw,14,62426,0.419,0.00969,0.694,0.879,0.169,0.154,-11.148,0.369,123.351,11,5,grindcore,0.82037956,0.0015987519,0.020386752,0.15763488
42890,Devoured Alive,Hacked up for Barbeque/ Zombie Apocalypse,Mortician,2cLXf0oQmtA43GDiveEXCF,13,197106,0.235,0.00461,0.933,0.813,0.377,0.0653,-10.77,0.354,125.227,9,4,grindcore,0.002211435,0.38701695,0.296497,0.31427467
43225,O Céu É o Limite,O Céu É o Limite,FLG;Binhu,7d3BPwhS1MLufNHPWhM7rD,33,283280,0.694,0.152,0.694,0.0,0.108,0.867,-4.805,0.358,203.552,9,4,groove,8.155282e-08,0.3444647,0.6295268,0.026008511
43373,Provação,Provação,Felipe Vilela,30KqTLpbVpdo828BXyQffy,30,211852,0.684,0.235,0.589,4.51e-06,0.4,0.43,-7.255,0.353,170.088,10,4,groove,1.1304441e-05,0.44636187,0.47368068,0.07994613
43743,De Novo / Live Session,Volta / Live Session (Ao Vivo),Felipe Vilela,3qtuHGT74hewSGbXGDBRlv,25,209985,0.675,0.406,0.559,0.0,0.394,0.619,-9.812,0.394,170.292,3,4,groove,7.644995e-05,0.17917752,0.4513676,0.36937845
43824,Coming Down,American Capitalist (Deluxe),Five Finger Death Punch,22VW5d6k6HT0SQ8MUEXuDz,54,241226,0.31,0.000619,0.991,0.0,0.11,0.187,-2.927,0.488,76.372,1,4,groove,1.6501333e-05,0.87069577,0.10050316,0.02878453
43888,Octopus Has No Friends,The Hunter,Mastodon,6ebcAa58q1QVhROAfFzUDV,26,228693,0.106,2.71e-05,0.98,0.0173,0.0909,0.108,-5.017,0.332,50.893,7,3,groove,0.00087597297,0.7501149,0.13184552,0.11716363
43899,Uma História / Live Session,Volta / Live Session (Ao Vivo),Felipe Vilela,6gUqH6UZ7GzfKipdoUNruP,24,343773,0.707,0.104,0.534,0.0,0.104,0.84,-11.432,0.352,87.873,6,4,groove,0.00027645388,0.022369206,0.22390531,0.7534491
46023,A Sinner’s Descent,Demonic Playgrounds,Nosferatu,7iW8xGGEHZFMcyBdWlAsIX,31,199782,0.245,0.171,0.974,4.97e-05,0.35,0.162,-1.413,0.436,184.986,1,4,happy,9.721336e-10,0.9448758,0.055022564,0.000101593345
46030,Listen to Your Hardcore,Harder Stylez: We Love The Bass,The Prophet,5QEOjnRNxVATerDuHofS47,0,177764,0.596,0.0546,0.85,2.05e-05,0.124,0.155,-0.747,0.341,175.001,9,5,happy,3.2768e-08,0.8788475,0.11980124,0.0013514333
46051,Berserk,Berserk,S3RL;Iceman,4OqkZC8lvPnVayma2QvRBW,51,162461,0.53,0.000142,0.993,0.222,0.0712,0.201,-1.926,0.419,97.53,9,3,happy,1.546228e-05,0.9093687,0.075723924,0.0148918
46068,Beat the system,Demonic Playgrounds,Nosferatu,2cfUY5ppstJHmqdUcFgZ5O,27,228373,0.719,0.28,0.992,0.0452,0.13,0.118,0.55,0.366,99.977,6,3,happy,4.3191417e-06,0.81110716,0.172247,0.016641473
46159,Detonate 2019,Detonate 2019,Anime,55dffpMdGWqvPYceW1Lit9,25,199666,0.547,0.109,0.998,0.00334,0.485,0.0381,-1.41,0.421,180.007,7,4,happy,1.7386836e-10,0.9340837,0.06585636,5.9915135e-05
46197,Twisted World - The Viper Mashup mix - Edit Version,The Viper - Nothing To Lose,Tommyknocker;Sunbeam,56QcaKO4AdCvmXgPSiXHSO,25,202116,0.49,0.0687,0.965,0.172,0.241,0.274,-4.186,0.392,158.084,1,4,happy,6.7793806e-08,0.9089946,0.08986446,0.001140792
46201,Die Gladiator - Rebelion Remix,The First Dose,Endymion;Rebelion,3sAMf1LEWcYkFqm6z9VOFz,51,88101,0.456,0.0171,0.956,0.0,0.358,0.271,-4.297,0.41,157.952,4,4,happy,2.6861786e-09,0.95625025,0.043657735,9.1957816e-05
46223,King of Pain,The Worst Of,Promo,28wxb45ffKzZ2eon1r5YnE,24,297173,0.651,0.255,0.976,0.0397,0.145,0.311,-6.006,0.427,149.874,1,4,happy,2.8079214e-06,0.72549355,0.23985372,0.03464991
46229,Dark Euphoria (Official Masters Of Hardcore Austria 2022 Anthem),Dominator 2022 (Hell Of A Ride),Ophidian,1aL399KnfueCuX3gPML2Rp,24,210000,0.367,0.2,0.995,0.000384,0.391,0.225,-0.624,0.464,183.007,1,4,happy,4.631847e-10,0.9372277,0.06267292,9.9365134e-05
46256,Dreams (Back to 2005 Remix),Dreams (Back to 2005 Remix),Technikore,6741g9k5VqpvTNpFukJMmQ,21,220461,0.459,0.0358,0.956,0.000969,0.375,0.19,-2.272,0.365,169.948,0,4,happy,2.0267512e-09,0.91510904,0.08469493,0.0001960735
46277,Beginning Of Time,Dominator 2022 (Hell Of A Ride),Nosferatu;Tha Playah,6jsil8WFlrsRf3mhKhfWAB,22,223135,0.501,0.0882,0.984,0.0,0.255,0.378,-1.319,0.358,184.929,2,4,happy,2.4684348e-09,0.8900748,0.10959315,0.00033204423
46279,This One Is For You - Restrained Remix,This One Is For You (Restrained Remix),Neophyte;Scott Brown;Restrained,04JKFhukjQl4DimNMe3q5J,22,174561,0.487,0.0141,0.999,8.94e-06,0.359,0.124,-3.047,0.345,181.822,7,4,happy,1.070585e-09,0.93824464,0.061655216,0.00010013588
46293,Sanctity of Space : Cassini’s Journey,Approach To Midnight,Nosferatu,1FRVpTcTnGKu8x1xEJl4xf,22,236275,0.442,0.276,0.963,0.000548,0.0836,0.192,-3.693,0.478,177.868,8,4,happy,9.816312e-07,0.849148,0.1349591,0.015891865
46322,Rammen - Original Mix,Rammen,Neophyte;D-Fence;Alee;Tim Beumers,49NQle4DHBPsFDlNznFFD1,22,256018,0.56,0.175,0.998,0.0,0.15,0.0812,-2.627,0.391,179.991,5,4,happy,3.6309125e-08,0.90842366,0.090133935,0.0014423104
46334,Sanctity Of Space - Edit Version,Sanctity Of Space,Nosferatu,7E1qcVY8L6Id1FzxJWEyWc,22,323595,0.479,0.424,0.995,0.0222,0.166,0.116,-5.068,0.41,177.997,7,4,happy,3.2221462e-06,0.69299763,0.26586935,0.04112988
46407,Nobody Likes,Legacy of Noize,Noize Suppressor,41XbZ40oTQe8PpXqt3ICcZ,21,308750,0.592,0.138,0.961,0.109,0.685,0.623,-5.715,0.349,175.007,6,4,happy,2.2022803e-10,0.8833667,0.11647609,0.00015721317
46444,Believe The Innocence (Original Mix) - Extended Mix,The Hardcore Archive Part 3 (1997),The Prophet,356h9UEHsIQlgC86mCpL73,0,322998,0.634,0.122,0.948,0.753,0.0697,0.434,-4.088,0.338,169.761,11,4,happy,3.0160185e-05,0.41359985,0.41782963,0.1685403
46455,Hurt - Radio Edit,Hurt,Korsakoff;Day-Mar;Erik Lindeman,09FYYRDAUZXhVUBXHFXg0r,20,249333,0.392,0.384,0.997,0.00138,0.213,0.0566,-2.58,0.348,180.087,1,4,happy,8.678105e-08,0.886445,0.11197058,0.0015843869
46468,Look Alive,Approach To Midnight,Nosferatu;Restrained;Amada,1d7EbBOChA0S048bV7HYwC,20,179340,0.609,0.192,0.99,0.00928,0.561,0.199,-1.64,0.342,181.959,7,4,happy,1.7654536e-10,0.92709357,0.072846934,5.9432183e-05
46510,Welcome down,Dangerous,Dj Mad Dog,7KAwzhDWrmiW7fWkyynvKQ,20,291369,0.386,0.00122,0.951,0.00462,0.121,0.0708,-7.61,0.396,173.993,7,4,happy,7.1886393e-07,0.88086224,0.11210741,0.007029463
46514,Fuck That Shit - Radio Edit,Till I Die Vol.1,Dj Mad Dog,0W718GeUYzY6XzWbclhimU,20,185272,0.414,0.0773,0.994,0.0542,0.277,0.231,-2.175,0.355,173.895,11,3,happy,1.1474103e-08,0.9376331,0.062116988,0.00024993104
46525,Walking The Line,Walking The Line,Tha Playah,0zXefV9c7LiXgJQka5uiMe,20,369475,0.503,0.117,0.93,0.000637,0.608,0.309,-4.539,0.377,170.09,4,4,happy,6.166191e-10,0.8670357,0.1326698,0.00029450926
46565,I better be real nice to you - Radio Edit,Have faith EP,Drokz,6AgtKKguNTbinCHbmI4aYh,19,177920,0.625,1.67e-05,0.996,0.612,0.283,0.0392,-2.618,0.482,114.935,4,3,happy,4.755819e-06,0.90793514,0.078925475,0.013134709
46580,Like An Animal - Original Mix,Like An Animal EP,Partyraiser,2vqVnBPsGaTVA7i2HU3zR0,19,270000,0.476,0.0328,0.982,0.31,0.156,0.164,-7.12,0.433,180.018,1,4,happy,6.703679e-07,0.8784075,0.112944156,0.008647709
46608,MTC Saga - DJ Edit,MTC Saga (DJ Edit),S3RL,1zxjVoB2ltR90sjuZ6phvR,19,244207,0.56,0.00146,0.926,0.000402,0.0257,0.737,-2.424,0.344,175.079,0,4,happy,1.3636122e-08,0.67764294,0.3189163,0.003440834
46632,Why Me - Radio Edit,Till I Die Vol.1,Dj Mad Dog,1HqGQ0nupv7xKaoQuDTNyi,19,199065,0.407,0.0336,0.998,0.00388,0.175,0.0362,-1.115,0.334,173.98,0,4,happy,7.604068e-09,0.9547304,0.045034297,0.00023519549
46652,Jitter 0.5 - Original Mix,Hardcore Addiction 4,Orbit1,6eYKJw3osFDx1xhkid1oBg,18,106653,0.432,0.000139,0.999,0.845,0.377,0.0392,-4.59,0.343,179.952,1,4,happy,5.563266e-08,0.8955013,0.10393759,0.0005608718
46667,Hardshock (Official Hardshock 2019 Anthem),Hardshock (Official Hardshock 2019 Anthem),Anime,3cFAogNFFH9cM1U2oWPvl5,18,224000,0.355,0.0385,0.99,0.166,0.346,0.0417,-1.178,0.431,179.856,7,4,happy,1.3974779e-09,0.9448821,0.054978166,0.00013966714
46675,Come Get Some,Aftermath,Dj Mad Dog;Anime,6wVNMTpWJluyt8bcgVMjk0,18,241297,0.489,0.0127,0.96,0.433,0.223,0.211,-2.915,0.372,185.103,6,4,happy,5.2721028e-08,0.88646114,0.11205608,0.0014826661
46684,Angels Deserve To Die - Never Surrender Remix,Offensive Remix Pack,Paul Elstak;Beatstream;DJ Radiate;Never Surrender,3i0Iy1jSdbzJjalNu2LxaC,18,205397,0.414,0.015,0.989,0.000107,0.333,0.2,-3.217,0.42,174.835,0,4,happy,1.3895037e-09,0.94358855,0.056269296,0.0001422057
46700,Evilution,Evilution,Evil Activities,3l9AFfKMRH3aSL6Sx0aGNs,38,339106,0.397,0.00278,0.913,0.127,0.0814,0.0567,-7.173,0.474,160.021,1,4,happy,1.539243e-05,0.7536498,0.1550268,0.091308065
46702,Die Alone,Die Alone,Anime;Broken Minds,5TnngBGEvrYJJtOG5cv1V8,47,233587,0.339,0.0682,0.95,3.81e-06,0.103,0.0951,-2.805,0.448,185.091,6,4,happy,3.6907156e-08,0.94113487,0.057798788,0.0010662313
46719,I Come Correct - Ruthless Edit,Decibel Outdoor 2021,Promo;Ruthless,76WP43CxvzUSHWJ6fjjDJE,18,142590,0.642,0.16,0.953,0.000773,0.0851,0.277,-4.333,0.466,164.966,6,4,happy,2.1659777e-07,0.922026,0.07468955,0.0032842034
46753,Follow the Leader - Original,Follow the Leader,The Prophet,4kK3nB5tIQpWXNIYgF2oLJ,16,343600,0.885,0.136,0.858,0.772,0.166,0.118,-8.983,0.364,140.005,9,4,happy,0.0024507458,0.08134342,0.16489457,0.7513112
46754,Electric Resonance,Electric Resonance,Ophidian,18WimD8jMy9cqbitPwNjKz,18,199550,0.418,0.0256,0.996,0.0736,0.451,0.133,-0.001,0.37,178.203,1,4,happy,1.534299e-10,0.9410351,0.058924567,4.042889e-05
46762,Agony #TiH,RUDENESS - Hardcore beyond rules,Dj Mad Dog;MC Jeff,7HDWkl44BXwvmZo9gFikJz,18,222000,0.388,0.00105,0.914,0.0166,0.367,0.187,-5.475,0.356,172.915,7,4,happy,1.2131341e-08,0.8888492,0.11068861,0.00046222762
46773,"Dicks, Pussy's and Assholes - Lem-X Remix",Sliced Up,Tha Playah;Lem-X,5LskYvhn661RH6UitXHl5Q,18,195558,0.528,0.0182,0.97,0.0,0.285,0.232,-1.495,0.351,179.989,6,4,happy,2.2476192e-09,0.9215389,0.0782496,0.00021161854
46791,Muil Houwe,RechToe RechTaan,Neophyte;Mc Ruffian,6Rlb2AtUWFoEBTptUGnYgc,18,408960,0.612,0.137,0.83,0.000188,0.197,0.0723,-10.412,0.368,169.998,6,4,happy,4.593246e-05,0.36655414,0.3817902,0.25160974
46806,The Switch,The Switch,Dione,5jhedsPtkrsBkIxt5enmxS,18,261406,0.49,0.00365,0.993,0.304,0.155,0.0878,-1.415,0.47,180.113,1,4,happy,1.628014e-08,0.94385743,0.05526363,0.00087895116
46878,Angerfist - Dance With the Wolves - The Sickest Squad-Remix,Opera Prima,The Sickest Squad,3oWtCpXKTtdgaAABvVYVsy,17,354666,0.518,0.00183,0.99,0.0386,0.0639,0.166,-2.749,0.388,180.062,11,4,happy,9.0786514e-08,0.82020795,0.17520094,0.0045909975
46894,Drunk With a Gun,A Gathering of Styles,Nosferatu;Endymion,7E4YIdKQEhSltJyPn73Dj2,17,289761,0.48,0.0436,0.961,0.111,0.651,0.0434,-8.404,0.497,170.043,1,4,happy,5.491606e-10,0.89360964,0.106181376,0.00020889976
46945,Eardrumz - Partyraiser & Repix Remix,Decibel Outdoor 2016,Outblast;Partyraiser;Repix,6Som5NpSEav6qEyybAPxFw,17,169250,0.504,0.09,0.972,0.0,0.111,0.173,-3.169,0.349,180.059,11,4,happy,3.8850228e-08,0.9262973,0.07293508,0.00076754333
46954,CLTR SHCK,CLTR SHCK,The Prophet,5llFyYDpbsKSMksCZiCRfm,16,137919,0.687,0.118,0.904,0.000848,0.646,0.0378,-4.208,0.454,155.059,6,4,happy,3.796536e-10,0.91895396,0.080956146,8.985434e-05
46961,Dedicated To Dominate,Dominator - We Will Prevail,Tha Playah,04ijQoNm3ereuQo1SpbVp8,16,269333,0.393,0.0341,0.968,0.000219,0.287,0.209,-1.948,0.343,180.044,5,4,happy,5.5379354e-09,0.8867051,0.11286384,0.00043105744
46970,Journey of Life,Sick And Twisted,Tha Playah,2xEA4zskrXdXXXFckMyLvg,16,199750,0.419,0.0276,0.997,7.34e-05,0.33,0.123,-1.407,0.454,179.896,7,4,happy,5.9101757e-10,0.95504665,0.044863135,9.026794e-05
46988,Sloopkogel,Sick And Twisted,Tha Playah;Kasparov;Zwaargewicht,1yZsWNEWYAIX6wUJwo3AWV,16,192333,0.548,0.0123,0.98,1.06e-05,0.785,0.0788,-3.987,0.348,179.922,7,3,happy,9.02238e-12,0.9675502,0.0324427,7.1596182e-06
47057,Whole Lotta Love - 1990 Remaster,Led Zeppelin II (1994 Remaster),Led Zeppelin,0hCB0YR03f6AmQaHbwWDe8,77,333893,0.412,0.0484,0.902,0.131,0.405,0.422,-11.6,0.405,89.74,9,4,hard-rock,0.00017224484,0.3339715,0.40857306,0.25728312
47547,Raprockandrollpsicodeliahardcoragga,A Invasão do Sagaz Homem Fumaça,Planet Hemp,2Fpbt4UYV8mYYNOlq5Imor,40,233373,0.639,0.0413,0.886,0.0,0.212,0.837,-4.982,0.387,99.512,1,4,hard-rock,1.6075616e-07,0.4814819,0.50464225,0.013875733
47709,The Four Horsemen - Remastered,Kill 'Em All (Deluxe / Remastered),Metallica,2YTwVDQOSGclX2N3AKetOP,60,432546,0.224,0.00157,0.938,0.0765,0.106,0.327,-6.907,0.408,203.79,0,4,hard-rock,2.459858e-07,0.728939,0.259576,0.0114847785
47935,Marie-Louise,Zébulon,Zebulon,11L6rFb9GgqE1wMeKK0Pk2,34,239733,0.574,0.306,0.759,0.0,0.0475,0.835,-7.799,0.464,165.519,2,4,hard-rock,1.3026822e-05,0.1669274,0.42365757,0.40940207
48016,How To Roll A Blunt,The Best 90s Hip Hop Hits,Redman,499aDsnU8gICoOmftRSbLM,1,201720,0.644,0.121,0.66,2.96e-06,0.346,0.775,-11.175,0.332,184.208,9,4,hardcore,3.8762887e-06,0.48858264,0.47120222,0.040211316
48019,Pioneer the Frontier,Power Rap,Wu-Tang Clan,6lav95SObObMoj75oLMILu,0,238693,0.668,0.695,0.847,0.0,0.183,0.7,-4.49,0.351,82.004,9,4,hardcore,0.00012862148,0.049991325,0.2931725,0.6567076
48022,Will They Die for You,Power Rap,Mase;Lil' Kim;Puff Daddy,4c5Qj9XKXPaYSIoRbh3CcY,0,244600,0.655,0.106,0.736,0.0,0.24,0.721,-7.297,0.385,102.771,2,4,hardcore,1.35765e-05,0.25160933,0.56975853,0.17861854
48066,Lean Back,True Story,Terror Squad;Fat Joe;Remy Ma,2Ozc0me9PV5vlt8cokwdvI,67,247426,0.783,0.11,0.916,0.0,0.0746,0.695,-3.344,0.415,95.321,1,4,hardcore,2.0657332e-07,0.36094564,0.5866477,0.052406497
48071,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Enter The Wu-Tang (36 Chambers) [Expanded Edition],Wu-Tang Clan;Method Man;Raekwon;Inspectah Deck;Buddha Monk,119c93MHjrDLJTApCVGpvx,75,252186,0.479,0.57,0.549,0.0235,0.127,0.576,-10.551,0.373,180.985,11,4,hardcore,0.0036383616,0.017164188,0.080409445,0.8987881
48077,Where The Hood At,Grand Champ,DMX,6RUpJeXT6U4SPEafnr9Wr7,71,286266,0.537,0.151,0.948,0.0,0.356,0.792,-3.063,0.355,186.151,8,4,hardcore,2.6826412e-09,0.7854642,0.21372063,0.00081505993
48087,Proud to Be Black,Le monde de demain (Bande originale de la série),Run–D.M.C.,30jlxG2YSuMK1CCmp1XSMl,5,195893,0.832,0.00823,0.734,0.0,0.242,0.909,-9.165,0.463,170.065,11,4,hardcore,1.476505e-07,0.33481833,0.620899,0.044282444
48088,I Shot Ya - Remix,The Best 90s Hip Hop Hits,LL COOL J;Fat Joe;Foxy Brown;Keith Murray;Prodigy,2poYxkpq3Nhn45lwwcLAYS,0,304973,0.54,0.349,0.837,0.0,0.0733,0.616,-5.405,0.463,174.207,9,4,hardcore,2.2594293e-05,0.29322553,0.41872904,0.28802285
48100,Suicidal Thoughts - 2005 Remaster,Ready to Die (The Remaster; 2015 Remaster),The Notorious B.I.G.,00t7QTffOR3SA3L1BvSQVq,69,170213,0.604,0.466,0.501,9.09e-06,0.091,0.0956,-10.171,0.425,78.61,5,4,hardcore,0.3606602,0.0045426306,0.009989409,0.6248078
48103,Boyz-N-The-Hood,N.W.A. And The Posse,Eazy-E,5RGXoZt1qxmAErdhbyKJKq,69,339893,0.785,0.0417,0.479,3.5e-05,0.334,0.727,-10.247,0.362,87.691,3,4,hardcore,6.830887e-05,0.06978208,0.41090792,0.5192415
48105,93 'Til Infinity,93 'til Infinity,Souls Of Mischief,0PV1TFUMTBrDETzW6KQulB,71,286440,0.59,0.125,0.672,1.04e-06,0.147,0.688,-11.792,0.412,206.247,1,4,hardcore,1.2440369e-05,0.35161966,0.46285984,0.18550819
48106,The Message,It Was Written,Nas,1AHfovSnGPVYKaahRtA0U6,65,234093,0.614,0.00776,0.543,3.28e-05,0.383,0.485,-7.178,0.374,178.422,5,4,hardcore,1.2328252e-06,0.582626,0.39708883,0.020283895
48111,Nas Is Like,I Am...,Nas,3gY6tiCNsuVi6s8kPV6aQg,67,237026,0.634,0.00602,0.845,5.29e-06,0.0598,0.929,-5.058,0.352,94.0,11,4,hardcore,1.3498501e-06,0.26830342,0.6510794,0.08061583
